HM_Mn,Inblow_P,Inblow_C,Inblow_Mn,EOB_Mn,TSC_TEMP.,TSOP_TEMP.,TSOP_O_PPM ,O2_2nd_Blow,EOB_P
0.584,0.10626,0.288775,0.198086,0.122669,1660.0,1701.1,805.0,1070.0,0.036311
0.674,0.012098,0.04055,0.074339,0.06367,1609.1,1659.0,853.0,873.0,0.014077
0.281,0.103835,0.231995,0.094318,0.036228,1566.4,1644.3,796.0,1507.0,0.00986
0.512,0.032197,0.713928,0.082785,0.046005,1568.6,1678.9,671.0,2039.0,0.011964
0.708,0.07130800000000001,0.445237,0.059623,0.038229,1605.8,1667.9,787.0,1220.0,0.018237
0.451,0.049348,0.499018,0.323863,0.137204,1590.5,1676.0,540.0,1851.0,0.01643
0.4,0.012076,0.153104,0.08321,0.053676,1612.7,1661.4,820.0,882.0,0.01046
0.493,0.055584,0.51285,0.174744,0.083085,1568.6,1645.7,516.0,1671.0,0.011298
0.485,0.01065,0.120421,0.10774,0.050894,1600.2,1672.6,693.0,1350.0,0.010892
0.639,0.07156900000000001,0.223499,0.099323,0.043028,1585.1,1654.1,623.0,1541.0,0.013906
0.632,0.053867,0.445737,0.080125,0.044537,1601.9,1689.6,894.0,1423.0,0.01919
0.182,0.010295,0.183498,0.12108800000000003,0.12108800000000003,1548.7,1625.0,674.0,1218.0,0.010295
0.389,0.0314,0.491009,0.241215,0.101809,1578.3,1657.1,582.0,1449.0,0.019084
0.54,0.028013,0.17733,0.09282,0.050593,1603.4,1662.7,1004.0,951.0,0.015282
0.421,0.113835,0.376668,0.242121,0.09555,1657.9,1701.5,752.0,1189.0,0.014963
0.711,0.023419,0.206249,0.17616600000000002,0.077338,1599.7,1690.5,857.0,1487.0,0.017516
0.506,0.071337,0.702518,0.105707,0.048239,1550.1,1672.6,1128.0,2165.0,0.023899
0.544,0.053647,0.512836,0.13806300000000002,0.075676,1599.2,1648.5,759.0,1721.0,0.016215
0.476,0.026878,0.410298,0.052640999999999986,0.030675,1566.1,1666.2,918.0,1451.0,0.014381
0.456,0.100985,0.35391500000000004,0.142925,0.07714299999999999,1573.6,1666.4,836.0,1394.0,0.028714
0.595,0.05129,0.617163,0.177918,0.068332,1624.4,1685.8,824.0,1826.0,0.018041
0.235,0.042531,0.133793,0.134226,0.059887,1615.7,1614.1,395.0,810.0,0.013724
0.462,0.029864,0.5324439999999999,0.138521,0.090243,1580.2,1658.9,382.0,1450.0,0.015345
0.219,0.010545,0.121497,0.13716099999999998,0.065212,1568.0,1697.4,1175.0,1940.0,0.021813
0.25,0.061816,0.345052,0.175067,0.085893,1572.4,1653.6,620.0,1247.0,0.015944
0.439,0.072438,0.5654100000000001,0.124252,0.072162,1599.3,1625.4,415.0,1605.0,0.011327
0.308,0.009554,0.110006,0.078927,0.032363,1571.3,1690.7,1266.0,2101.0,0.016901
0.385,0.037384,0.541705,0.137526,0.075081,1571.4,1637.3,380.0,1589.0,0.011591
0.73,0.051784,0.5135810000000001,0.105091,0.07030800000000001,1567.2,1652.9,554.0,1417.0,0.014479
0.495,0.102844,0.256984,0.116665,0.057504,1680.1,1651.5,557.0,763.0,0.023358
0.438,0.061373,0.5982810000000001,0.096879,0.046779,1536.0,1663.9,962.0,2497.0,0.016183000000000003
0.413,0.064079,0.698187,0.085329,0.047752,1578.2,1667.0,756.0,2028.0,0.014001
0.382,0.092726,0.446856,0.08786000000000001,0.045692,1550.6,1660.5,866.0,1752.0,0.024628
0.5539999999999999,0.077308,0.391792,0.141731,0.070655,1631.1,1676.8,896.0,1154.0,0.022778
0.49,0.010525,0.21649,0.121109,0.042839,1543.1,1691.0,1314.0,1805.0,0.013022
0.743,0.057396,0.189365,0.146367,0.082453,1621.2,1644.3,488.0,712.0,0.016705
0.234,0.010872,0.16794,0.092305,0.061916999999999986,1578.4,1637.0,522.0,956.0,0.009623
0.234,0.036103,0.239851,0.125201,0.055634,1564.2,1660.8,777.0,1446.0,0.014137
0.241,0.037606,0.447912,0.255529,0.116123,1589.7,1630.5,409.0,1525.0,0.012203
0.327,0.061078,0.37651,0.262764,0.098853,1576.0,1642.8,568.0,1389.0,0.020329
0.7190000000000001,0.074865,0.654395,0.17015,0.091793,1590.9,1645.1,447.0,1838.0,0.013977000000000002
0.5820000000000001,0.086167,0.454623,0.151706,0.098785,1589.8,1654.0,591.0,1219.0,0.021177
0.8909999999999999,0.043315,0.260964,0.163966,0.116618,1604.4,1646.2,408.0,792.0,0.017209000000000002
0.359,0.042498,0.081624,0.079374,0.044513,1625.2,1652.4,758.0,758.0,0.017546
0.915,0.120239,0.790177,0.157156,0.063886,1580.4,1642.3,633.0,2561.0,0.021536000000000003
0.428,0.013178,0.049896,0.030635000000000006,0.018948,1623.2,1675.2,1413.0,1591.0,0.014301
0.416,0.032527999999999994,0.317046,0.061709,0.03703,1582.6,1651.9,658.0,1300.0,0.01308
1.152,0.027526,0.108023,0.117668,0.117668,1630.1,1648.8,427.0,644.0,0.027526
0.735,0.029887,0.283798,0.132945,0.072499,1580.6,1637.6,538.0,1068.0,0.012585
0.282,0.082411,0.7006180000000001,0.080874,0.049717,1544.0,1644.5,426.0,2024.0,0.008988
0.7609999999999999,0.018053,0.086248,0.099224,0.052459000000000006,1606.1,1682.5,793.0,1145.0,0.011086
0.35,0.081169,0.603087,0.07072,0.045242,1555.4,1674.6,972.0,1881.0,0.022281
0.539,0.052886,0.396068,0.152489,0.062984,1592.5,1672.8,899.0,1518.0,0.015881
0.42,0.032251,0.07094,0.143451,0.095557,1617.1,1655.8,906.0,559.0,0.02029
0.501,0.102301,0.461859,0.135457,0.05016,1630.4,1642.9,766.0,1429.0,0.014503
0.303,0.14400000000000002,0.35614,0.210289,0.10557,1576.7,1636.5,647.0,1372.0,0.039595
0.326,0.017557,0.216939,0.098622,0.040313,1572.7,1649.3,798.0,1297.0,0.011265
0.415,0.07951,0.519752,0.080776,0.029748,1553.2,1651.4,734.0,1629.0,0.012193
0.439,0.038778,0.269358,0.107904,0.05926,1618.8,1667.2,514.0,945.0,0.016802
0.29100000000000004,0.021954,0.35762,0.192691,0.078648,1555.9,1682.1,921.0,1827.0,0.017456
0.451,0.050992,0.62235,0.145754,0.061302,1577.7,1621.8,678.0,1811.0,0.0091
0.477,0.015050999999999997,0.185892,0.065377,0.022796,1557.1,1678.8,1245.0,1855.0,0.011275
0.444,0.0214,0.443967,0.16626400000000002,0.091192,1571.8,1650.2,344.0,2068.0,0.011996
0.912,0.050701,0.220986,0.14869100000000002,0.087559,1629.4,1656.3,568.0,997.0,0.018666
0.5720000000000001,0.06909,0.52273,0.055643,0.035132,1573.2,1649.8,558.0,1413.0,0.013032
0.368,0.032145,0.355464,0.129781,0.044507,1540.9,1648.7,1334.0,1886.0,0.011927
0.44,0.079702,0.810923,0.07576000000000001,0.043365,1572.9,1652.9,704.0,2242.0,0.019403
0.386,0.048269,0.379378,0.074132,0.050742,1600.9,1635.7,431.0,1216.0,0.018063
0.448,0.14400000000000002,0.7450289999999999,0.172932,0.075267,1610.0,1689.1,797.0,1940.0,0.01714
0.438,0.040149,0.260416,0.123123,0.076822,1592.0,1646.9,587.0,1024.0,0.015298
0.264,0.067052,0.452645,0.229043,0.116037,1572.9,1658.1,745.0,1432.0,0.020199
0.4920000000000001,0.102625,0.674033,0.114881,0.07639,1565.4,1657.9,800.0,1721.0,0.025699
0.507,0.03536,0.249846,0.199517,0.103541,1618.2,1667.3,395.0,1154.0,0.014732
0.529,0.03788,0.261815,0.140775,0.09967,1613.7,1656.1,342.0,834.0,0.018349
0.34,0.016687,0.191067,0.11503499999999997,0.075934,1626.5,1651.7,367.0,764.0,0.013869
0.344,0.08127100000000001,0.15326099999999998,0.06299600000000001,0.029789,1583.2,1643.4,754.0,1349.0,0.014928
0.4370000000000001,0.086675,0.6963159999999999,0.166328,0.096522,1582.3,1672.4,623.0,2138.0,0.020169
0.359,0.124566,0.48418,0.080603,0.041754,1558.1,1643.2,558.0,1869.0,0.030438
0.442,0.075213,0.358404,0.104466,0.060796,1581.5,1662.4,956.0,1209.0,0.028563
0.64,0.062055999999999986,0.241479,0.19358,0.114139,1670.7,1675.0,476.0,915.0,0.023027
0.314,0.0179,0.599911,0.12743800000000002,0.071577,1552.3,1644.4,437.0,1634.0,0.011584
0.476,0.14400000000000002,1.080635,0.172185,0.109232,1560.2,1674.3,501.0,2395.0,0.035094
0.627,0.013822,0.243363,0.066786,0.029899,1554.0,1647.0,668.0,1644.0,0.008018
0.464,0.029821,0.31721900000000003,0.13496,0.061907,1590.8,1638.3,575.0,1134.0,0.01154
0.7040000000000001,0.063112,0.425258,0.214704,0.104303,1617.0,1626.8,495.0,1203.0,0.013895
0.368,0.028738,0.262626,0.12625799999999998,0.075447,1585.7,1664.0,841.0,1671.0,0.016659999999999998
0.341,0.06258899999999999,0.4869810000000001,0.388655,0.1406,1571.7,1645.8,667.0,1604.0,0.016867
0.586,0.014361,0.21906,0.160302,0.06386,1558.7,1639.3,592.0,1647.0,0.011021
0.598,0.116722,0.270963,0.18607,0.082084,1616.7,1677.1,359.0,1016.0,0.023227
0.466,0.087647,0.51008,0.127947,0.077962,1577.2,1639.2,580.0,1367.0,0.023901
0.402,0.045646,0.296178,0.191456,0.108958,1616.7,1669.2,714.0,1207.0,0.024468
0.64,0.013589,0.053880999999999984,0.08409900000000001,0.076704,1643.3,1643.6,521.0,276.0,0.011889
0.7759999999999999,0.032817,0.5165609999999999,0.07445,0.048315,1593.8,1637.7,387.0,1394.0,0.00857
0.336,0.038511,0.371287,0.126696,0.085245,1574.1,1650.7,500.0,1227.0,0.013032
0.453,0.032749,0.375904,0.136931,0.050357,1549.4,1650.8,641.0,1796.0,0.008836
0.243,0.044551,0.624788,0.164642,0.112819,1581.9,1628.8,260.0,2022.0,0.014500999999999997
0.53,0.048906,0.217484,0.238551,0.106859,1637.9,1654.9,459.0,996.0,0.015297
0.664,0.14400000000000002,0.56455,0.188947,0.05592,1635.1,1603.9,583.0,1252.0,0.017268000000000002
0.55,0.013413,0.38276,0.147952,0.061565,1539.0,1639.7,474.0,1633.0,0.009469
0.419,0.031183,0.389827,0.184265,0.08042300000000001,1554.2,1660.7,697.0,1854.0,0.017174000000000002
0.416,0.060137,0.522744,0.219666,0.129367,1570.1,1644.3,382.0,1496.0,0.019869
0.619,0.109001,0.239136,0.152693,0.067974,1630.5,1683.9,1106.0,1270.0,0.02584
1.369,0.080737,0.767189,0.138312,0.098452,1594.0,1665.9,577.0,2012.0,0.015761
0.508,0.047896,0.32021,0.101802,0.035148,1564.1,1664.1,967.0,1784.0,0.01317
0.454,0.033371,0.218795,0.273436,0.132855,1599.9,1657.6,680.0,1175.0,0.019912
0.336,0.014584,0.19565,0.097081,0.05698,1598.2,1655.0,483.0,989.0,0.011798
0.394,0.029817000000000007,0.31237600000000004,0.183545,0.113733,1575.9,1654.5,477.0,1434.0,0.017093999999999998
0.777,0.057878999999999986,0.396521,0.152672,0.092931,1689.6,1673.7,457.0,1344.0,0.014012
0.298,0.010899,0.479513,0.089879,0.056223,1545.2,1644.1,411.0,1440.0,0.008879999999999999
0.65,0.06746,0.449445,0.186738,0.088429,1592.5,1682.8,846.0,1525.0,0.023415
0.561,0.073358,0.554067,0.101771,0.060555,1552.9,1659.6,866.0,2081.0,0.017067
0.965,0.071247,0.508839,0.135305,0.0877,1594.9,1674.1,629.0,1561.0,0.021999
0.542,0.032873,0.345462,0.136157,0.07665,1573.9,1702.8,559.0,1443.0,0.013168
0.684,0.023911,0.284658,0.186169,0.093588,1577.5,1646.5,498.0,1456.0,0.013634
0.449,0.052874,0.3869,0.126333,0.07848200000000001,1620.3,1692.4,769.0,1302.0,0.022362
0.256,0.14400000000000002,0.962956,0.230094,0.14598599999999998,1641.9,1612.6,86.0,2221.0,0.037938
0.6779999999999999,0.08828899999999999,0.528402,0.105582,0.057008,1603.5,1664.7,692.0,1382.0,0.01816
0.561,0.016361,0.117456,0.104595,0.072245,1638.8,1671.5,65.0,580.0,0.011268
0.6759999999999999,0.039404,0.271237,0.11288800000000003,0.063333,1612.0,1678.2,891.0,1159.0,0.017609
0.49,0.075825,0.311497,0.201548,0.131427,1627.9,1649.6,487.0,968.0,0.000935
1.336,0.076187,0.407411,0.155902,0.078548,1607.1,1678.0,891.0,1537.0,0.021665
0.44,0.087943,0.585557,0.169256,0.106809,1599.6,1652.1,385.0,1286.0,0.015375
0.7979999999999999,0.022896,0.028173,0.088344,0.07625900000000001,1655.7,1652.2,681.0,356.0,0.014925999999999997
0.632,0.039614,0.40282,0.17423699999999998,0.091718,1582.4,1672.0,752.0,1351.0,0.020904
0.382,0.026208,0.291526,0.066807,0.039199,1578.0,1582.6,695.0,1095.0,0.009392
0.428,0.061923,0.16736700000000002,0.378144,0.150501,1606.0,1649.6,537.0,892.0,0.02435
0.279,0.053459000000000007,0.483422,0.116374,0.080238,1584.4,1649.2,554.0,1370.0,0.016929
0.334,0.029294,0.108488,0.108521,0.056169,1624.7,1666.0,677.0,928.0,0.014349
0.521,0.026178,0.162645,0.169062,0.092178,1598.4,1649.5,516.0,1189.0,0.016065
0.482,0.026331,0.593587,0.114694,0.060098,1534.5,1663.0,769.0,2284.0,0.01332
0.544,0.064966,0.625834,0.19269,0.08831,1589.3,1654.0,542.0,1678.0,0.014596
0.303,0.01279,0.090825,0.099062,0.055175,1635.3,1646.2,664.0,1037.0,0.01142
0.428,0.132529,0.683852,0.086309,0.051766,1619.2,1694.1,642.0,1874.0,0.025589
0.534,0.028251,0.411399,0.132193,0.064444,1589.7,1642.0,472.0,1250.0,0.01108
0.308,0.043841000000000005,0.411992,0.196759,0.098766,1578.4,1646.3,625.0,1430.0,0.015589
0.62,0.090087,0.335359,0.168802,0.09049,1643.4,1685.3,740.0,1223.0,0.026069
0.425,0.050481,0.510376,0.07473099999999999,0.050171,1589.2,1650.9,740.0,1311.0,0.020328
0.436,0.043565,0.252672,0.213564,0.112383,1639.0,1645.7,294.0,884.0,0.014514
0.552,0.038585,0.581996,0.070236,0.04172,1537.6,1654.8,684.0,1838.0,0.01169
0.121,0.019838,0.143716,0.13741099999999998,0.061831,1581.7,1649.8,706.0,1132.0,0.015625
0.7759999999999999,0.063395,0.705572,0.083851,0.069245,1531.6,1648.7,831.0,1833.0,0.027196
0.297,0.02963,0.123457,0.242275,0.145921,1625.9,1668.3,698.0,773.0,0.021113
0.436,0.085124,0.698889,0.13106199999999998,0.0629,1583.0,1645.1,723.0,1909.0,0.01652
0.194,0.064042,0.29644000000000004,0.193143,0.054571,1545.7,1661.2,817.0,1984.0,0.012465
0.49,0.095806,0.214697,0.116687,0.062051,1602.6,1641.8,743.0,865.0,0.023233
0.269,0.058681,0.521293,0.113696,0.052689,1565.4,1656.5,915.0,1091.0,0.012696
0.325,0.026024,0.149169,0.200675,0.115037,1624.0,1641.9,484.0,755.0,0.015696
0.319,0.021361,0.182975,0.159262,0.06273200000000001,1563.8,1684.9,1176.0,1674.0,0.021272
0.546,0.013373,0.212919,0.137931,0.074564,1579.5,1642.9,692.0,1074.0,0.012165
0.563,0.023574,0.265869,0.152576,0.083313,1605.4,1654.9,502.0,1119.0,0.014901
0.338,0.010798,0.2117,0.094648,0.054526,1578.6,1633.0,623.0,1161.0,0.012326
0.556,0.030221,0.455162,0.170966,0.080314,1562.7,1649.4,448.0,1689.0,0.011801
0.7390000000000001,0.027226,0.272823,0.151382,0.06974,1579.3,1641.8,693.0,1202.0,0.011543
0.927,0.029843,0.390834,0.08049500000000001,0.059687,1583.0,1649.0,407.0,1381.0,0.008237000000000001
0.403,0.015333,0.033319999999999995,0.09871,0.09871,1580.1,1650.5,628.0,1717.0,0.015333
0.418,0.099412,0.738833,0.181411,0.105573,1601.2,1677.1,659.0,1808.0,0.026641
0.302,0.01646,0.038597,0.076276,0.064955,1641.8,1632.0,773.0,410.0,0.013472
0.448,0.014807,0.310327,0.179854,0.089056,1566.7,1635.9,469.0,1283.0,0.010608
0.415,0.013044,0.073882,0.066848,0.035311,1627.8,1672.8,710.0,1015.0,0.009961
0.644,0.074167,0.567279,0.13081700000000002,0.07653099999999999,1601.7,1649.3,543.0,1428.0,0.012941
0.8590000000000001,0.016021,0.28841,0.153327,0.052117,1566.3,1653.9,844.0,1597.0,0.007553
0.752,0.060549,0.048827,0.094847,0.041569,1657.8,1660.7,688.0,851.0,0.010552
0.488,0.03619,0.29135,0.189715,0.083311,1655.7,1672.4,478.0,1364.0,0.01438
0.264,0.067702,0.340503,0.245487,0.108819,1578.2,1661.6,837.0,1462.0,0.022733
0.66,0.069086,0.593025,0.126531,0.061716,1533.5,1656.1,1045.0,1973.0,0.018813
0.255,0.040575,0.449776,0.154905,0.054695000000000014,1544.6,1655.6,771.0,1872.0,0.016527
0.34700000000000003,0.005357,0.177606,0.027642,0.013235,1675.0,1679.0,1240.0,21.0,0.009872
0.47,0.034033,0.421722,0.14946900000000002,0.06472699999999999,1561.6,1644.2,636.0,1593.0,0.011103
1.5119999999999998,0.048868,0.268008,0.04338,0.036448,1607.0,1677.7,992.0,1180.0,0.0002
0.5,0.114928,0.60692,0.10035,0.060951,1595.3,1676.8,636.0,1588.0,0.07909400000000001
0.304,0.048107,0.687587,0.148927,0.077474,1566.8,1612.8,430.0,1537.0,0.010923
0.581,0.043834,0.332945,0.239975,0.113131,1584.9,1666.7,707.0,1488.0,0.019341
0.58,0.024412,0.439271,0.120014,0.046182,1529.1,1656.3,902.0,2125.0,0.016065
0.7859999999999999,0.056089,0.688704,0.176556,0.111379,1590.7,1643.9,279.0,1450.0,0.015475
0.447,0.103307,0.353164,0.092769,0.052247,1620.9,1676.3,1109.0,1108.0,0.032188
0.365,0.02082,0.554132,0.182311,0.090302,1558.4,1642.4,237.0,1778.0,0.012567
0.544,0.042275,0.309723,0.086577,0.057605,1580.8,1636.1,539.0,1436.0,0.014139
0.466,0.079907,0.478647,0.17752,0.067048,1606.7,1698.9,847.0,1916.0,0.018614
0.435,0.034704,0.097565,0.071836,0.043944,1625.2,1651.8,680.0,632.0,0.013146
0.642,0.09055,0.490989,0.080363,0.038614,1574.9,1628.6,625.0,1694.0,0.009586
0.342,0.077413,0.5394140000000001,0.138518,0.08637,1612.1,1678.1,605.0,1666.0,0.021352
0.483,0.100095,0.6213489999999999,0.174968,0.07821499999999999,1615.5,1631.0,573.0,1343.0,0.013531
0.479,0.066214,0.508753,0.13331500000000002,0.080367,1604.7,1631.1,358.0,1485.0,0.020417
0.544,0.014704,0.159681,0.178119,0.08607000000000001,1567.7,1663.7,717.0,1617.0,0.014798
1.196,0.015266,0.051375,0.08222,0.046053,1634.0,1670.7,1109.0,675.0,0.010594
0.322,0.035017,0.323429,0.207374,0.240358,1606.7,1663.3,498.0,1130.0,0.001453
0.326,0.028239,0.145726,0.144905,0.074932,1623.9,1657.7,631.0,753.0,0.014074
0.272,0.022356,0.136726,0.153005,0.055968,1580.7,1667.4,804.0,1471.0,0.016565
0.459,0.088641,0.50638,0.119864,0.068455,1626.3,1660.7,748.0,1353.0,0.0224
0.449,0.022813,0.22208200000000006,0.040224,0.01547,1585.9,1702.9,965.0,1683.0,0.008379000000000001
0.614,0.04089,0.387874,0.198521,0.123477,1611.8,1652.0,294.0,886.0,0.01354
0.481,0.102345,0.416607,0.05938300000000001,0.31908400000000003,1585.0,1661.1,587.0,1301.0,0.14400000000000002
0.613,0.033533999999999994,0.410132,0.117983,0.07376,1608.0,1660.7,347.0,1331.0,0.009541
0.254,0.126832,0.42344,0.14640899999999998,0.065722,1579.4,1652.6,744.0,1354.0,0.021218
0.269,0.043461,0.583248,0.201335,0.083896,1538.6,1675.8,1173.0,2235.0,0.01885
0.387,0.016734,0.151947,0.065346,0.035652,1584.1,1655.3,1084.0,1097.0,0.013072
0.33,0.090954,0.635959,0.189224,0.102201,1566.1,1656.5,754.0,1706.0,0.024769
0.369,0.05955700000000001,0.414661,0.155123,0.106457,1597.5,1676.2,605.0,1403.0,0.021353
0.546,0.132226,0.253791,0.159279,0.066927,1554.2,1645.4,937.0,1321.0,0.029269
0.415,0.07838099999999999,0.30130500000000005,0.198222,0.11764,1652.5,1683.2,536.0,1013.0,0.018977
0.54,0.018329,0.238877,0.206622,0.08384,1573.5,1656.9,704.0,1450.0,0.012357
0.665,0.112019,0.774077,0.116037,0.071508,1586.7,1681.0,570.0,1910.0,0.01697
0.406,0.036489,0.5852149999999999,0.165,0.078181,1540.0,1639.3,570.0,1885.0,0.014615
0.189,0.008168,0.271636,0.106347,0.063903,1530.3,1617.6,443.0,1892.0,0.0060420000000000005
0.568,0.057077,0.367185,0.202898,0.087993,1579.7,1667.3,562.0,1484.0,0.016327
0.526,0.064604,0.907254,0.060495000000000014,0.029919,1506.5,1646.0,1077.0,2755.0,0.01348
0.358,0.059726,0.448575,0.13602,0.079309,1559.6,1652.4,588.0,1447.0,0.017518000000000002
0.374,0.081317,0.507015,0.190119,0.100062,1585.1,1660.6,729.0,1553.0,0.020327
0.281,0.049295,0.7107760000000001,0.073425,0.041938,1535.1,1634.5,743.0,2195.0,0.018919
0.29100000000000004,0.042417,0.325915,0.161418,0.0688,1581.3,1661.8,492.0,1505.0,0.013275
0.405,0.043699,0.503432,0.095768,0.056562,1540.6,1647.3,604.0,1935.0,0.009747
0.591,0.025249,0.302134,0.152858,0.077709,1657.4,1646.9,363.0,1088.0,0.01133
0.471,0.08755,0.383327,0.220319,0.112493,1653.0,1658.7,598.0,971.0,0.01991
0.293,0.027384,0.33823200000000003,0.16471,0.049554,1547.1,1655.0,1016.0,1732.0,0.0125
0.753,0.015574,0.13638,0.059627,0.032627,1633.3,1658.1,663.0,741.0,0.008794
0.551,0.040627,0.530487,0.065834,0.03689,1535.8,1697.2,1463.0,2343.0,0.023067
0.532,0.03613,0.29932800000000004,0.257895,0.11468699999999997,1591.0,1648.3,638.0,646.0,0.014817
0.416,0.14400000000000002,0.134857,0.164694,0.164694,1648.2,1668.1,971.0,1065.0,0.14400000000000002
0.293,0.006056000000000001,0.071229,0.075308,0.053406,1570.0,1644.4,829.0,1695.0,0.01141
0.594,0.050054,0.34766,0.094719,0.066855,1624.3,1665.2,509.0,1063.0,0.016618
0.8370000000000001,0.080772,0.607958,0.140432,0.077944,1604.9,1682.5,665.0,1587.0,0.017419
0.438,0.075379,0.469019,0.084576,0.052388,1563.7,1642.4,606.0,1557.0,0.015946000000000002
0.527,0.06699,0.336538,0.145911,0.08344,1613.0,1671.2,545.0,1414.0,0.011493
0.368,0.018242,0.344426,0.207595,0.065041,1542.3,1641.7,927.0,1682.0,0.012042
0.319,0.068027,0.233435,0.12271300000000003,0.082254,1635.1,1688.8,789.0,994.0,0.029766
0.747,0.14188599999999998,0.792554,0.08454600000000001,0.061351,1552.0,1663.5,667.0,2057.0,0.025076
0.43,0.086511,0.253619,0.14585499999999998,0.082694,1608.8,1668.3,672.0,1095.0,0.026926
0.5429999999999999,0.073511,0.298684,0.075583,0.033296,1614.6,1682.1,1017.0,1485.0,0.016641999999999997
0.274,0.020675,0.173758,0.171548,0.061183,1575.7,1703.0,1421.0,1800.0,0.022098
0.32,0.035152,0.495296,0.098875,0.043298,1542.1,1624.7,604.0,1807.0,0.012352
0.397,0.104206,0.713428,0.098168,0.047878,1576.8,1678.7,787.0,1885.0,0.019835
0.721,0.098134,0.6093189999999999,0.064346,0.034429,1559.6,1671.5,906.0,1777.0,0.023107
0.278,0.075021,0.361802,0.149007,0.070712,1598.2,1678.8,573.0,1283.0,0.020473
0.429,0.093515,0.855513,0.08358099999999999,0.046692,1515.3,1670.8,1066.0,2340.0,0.021836
0.528,0.07139,0.296781,0.252952,0.115945,1645.1,1678.0,703.0,1148.0,0.023567
0.6459999999999999,0.048797,0.162635,0.152371,0.094193,1629.3,1658.5,698.0,808.0,0.024030000000000003
0.336,0.022432,0.515408,0.056119,0.030276,1580.3,1643.0,629.0,1563.0,0.007746999999999999
1.4,0.014334,0.084034,0.054339,0.042154,1584.5,1641.6,763.0,959.0,0.011186
0.394,0.033906,0.251945,0.129969,0.061859,1583.5,1633.6,423.0,1293.0,0.011593
0.568,0.06093,0.056691,0.184319,0.058295000000000013,1723.1,1652.2,845.0,813.0,0.013617
0.7979999999999999,0.022072,0.467079,0.190342,0.063894,1556.9,1651.4,653.0,2246.0,0.00875
0.424,0.015056,0.254321,0.101391,0.057579999999999985,1585.3,1657.8,508.0,1209.0,0.011498
0.495,0.105077,0.659533,0.180132,0.188754,1662.4,1689.4,502.0,1133.0,0.045055
0.7929999999999999,0.045813,0.541483,0.078068,0.030677,1539.4,1649.8,578.0,1932.0,0.007669
0.574,0.090296,0.500091,0.286798,0.150727,1629.1,1667.2,402.0,1303.0,0.021881
0.36,0.097928,0.377684,0.195004,0.072624,1597.3,1595.8,307.0,1181.0,0.007969
0.596,0.01974,0.678002,0.128289,0.074455,1524.1,1653.5,615.0,2144.0,0.011259
0.459,0.075139,0.468624,0.08693300000000001,0.057862,1597.7,1684.2,893.0,1471.0,0.026312
0.422,0.127768,0.34633600000000003,0.132799,0.051103,1581.4,1676.2,1038.0,1584.0,0.006303
0.805,0.029622,0.375327,0.067963,0.049674,1588.7,1664.0,520.0,1132.0,0.015165
0.368,0.101923,0.183131,0.265004,0.126159,1611.1,1584.9,278.0,907.0,0.009091
0.198,0.105008,0.216355,0.162553,0.069137,1589.4,1640.8,715.0,1166.0,0.025503
0.31,0.115948,0.367351,0.299977,0.067175,1615.7,1646.3,560.0,1340.0,0.008703
1.01,0.026296,0.039461,0.107475,0.07753,1648.5,1664.3,729.0,391.0,0.016386
0.482,0.08557100000000001,0.599162,0.054326,0.031894,1536.6,1658.7,804.0,2238.0,0.015837999999999998
0.248,0.14400000000000002,0.421508,0.154558,0.037971,1644.0,1639.8,610.0,1218.0,0.013986000000000002
0.585,0.07156699999999999,0.416762,0.108561,0.07012,1589.3,1654.5,598.0,1116.0,0.021572
0.474,0.066355,0.074074,0.122138,0.082095,1638.9,1625.7,509.0,546.0,0.0198
0.345,0.009512,0.363059,0.067067,0.025338,1533.5,1648.1,680.0,2298.0,0.006825
1.138,0.101118,0.4086280000000001,0.169917,0.08805199999999999,1639.5,1680.2,818.0,1356.0,0.023242
0.6859999999999999,0.10114,0.335088,0.091266,0.062075,1619.1,1679.7,711.0,950.0,0.036061
0.967,0.089048,0.567473,0.065939,0.028419,1612.6,1688.9,1217.0,2433.0,0.019362
0.43,0.044201,0.252707,0.278656,0.131575,1588.9,1654.7,626.0,1036.0,0.019204
0.434,0.086298,0.09656,0.08988099999999999,0.065577,1631.3,1645.9,427.0,595.0,0.017069
0.375,0.015155000000000004,0.213634,0.109939,0.052126,1577.1,1650.2,797.0,1299.0,0.010612
0.65,0.012077,0.26607,0.156173,0.06617,1557.0,1651.8,499.0,1681.0,0.009669
0.308,0.014697,0.29133600000000004,0.094956,0.094956,1567.1,1635.7,657.0,1295.0,0.014697
1.554,0.109819,0.8033899999999999,0.071907,0.030847000000000006,1620.1,1654.9,741.0,1335.0,0.012549
0.309,0.071437,0.254797,0.183041,0.089005,1580.5,1656.0,759.0,1460.0,0.017031
0.529,0.056609000000000013,0.373405,0.089288,0.058799,1563.4,1632.3,473.0,1362.0,0.011588
0.632,0.00473,0.051636,0.029512,0.027521,1542.6,1667.1,1130.0,663.0,0.009191
0.452,0.06961,0.467682,0.157595,0.102774,1589.0,1649.5,493.0,1440.0,0.023006
0.28600000000000003,0.044208,0.2353,0.161221,0.093003,1607.3,1681.9,941.0,1298.0,0.025348
0.28300000000000003,0.020921,0.433562,0.091156,0.042365,1548.6,1643.1,493.0,1654.0,0.008372
0.43,0.030225,0.309284,0.103721,0.050888,1568.3,1660.1,944.0,1658.0,0.012004
